Id,Name,2021-10-08 14:55:38,2021-10-09 10:04:56,2021-10-10 13:08:48,2021-10-11 10:08:12,2021-10-12 10:10:42,2021-10-13 10:09:34,2021-10-14 10:06:58,2021-10-15 10:10:45,2021-10-16 10:12:40,2021-10-17 10:07:19,2021-10-18 10:11:48,2021-10-19 10:12:20,2021-10-20 10:11:29,2021-10-21 10:17:26,2021-10-21 21:56:02,2021-10-22 10:19:07,2021-10-23 10:09:28,2021-10-24 10:08:47,2021-10-25 10:10:04,2021-10-26 10:04:53,2021-10-27 10:05:39,2021-10-28 10:05:19,2021-10-29 10:05:09,2021-10-30 10:04:50,2021-10-31 10:08:25
3686387,Britz 브리츠인터내셔널 BA-BL2 SoundPainting,"정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200","정품_46,200",0,0,0,"(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G9_47,130|G마켓_48,980|옥션_48,980|인터파크_48,990","(주)우린전자_46,200|G마켓_47,550|옥션_47,550|11번가_47,560|G9_47,640","(주)우린전자_46,200|11번가_47,530|G마켓_47,550|옥션_47,550|G9_47,640"
11134299,Britz 브리츠인터내셔널 BA-C310,"69,800","69,800","69,800","69,800","69,800","69,800","69,800","69,800","69,800","69,800","69,800",0,0,0,"CJ온스타일_69,800|신세계몰_69,800|쿠팡_69,800|SSG.COM_69,800|이마트인터넷쇼핑몰_69,800","롯데ON_69,800|G마켓_69,800|SSG.COM_69,800|G9_69,800|위메프_69,800","G9_69,800|G마켓_69,800|11번가_69,800|브리츠몰_69,800|옥션_69,800","위메프_69,800|SSG.COM_69,800|CJ온스타일_69,800|G9_69,800|인터파크_69,800","G마켓_69,800|롯데ON_69,800|신세계몰_69,800|위메프_69,800|옥션_69,800","11번가_69,800|롯데ON_69,800|위메프_69,800|쿠팡_69,800|이마트인터넷쇼핑몰_69,800","G9_69,800|SSG.COM_69,800|11번가_69,800|신세계몰_69,800|옥션_69,800","G9_69,800|롯데ON_69,800|11번가_69,800|브리츠몰_69,800|쿠팡_69,800","인터파크_69,800|G마켓_69,800|G9_69,800|쿠팡_69,800|옥션_69,800","신세계몰_69,800|옥션_69,800|인터파크_69,800|SSG.COM_69,800|위메프_69,800","신세계몰_69,800|롯데ON_69,800|CJ온스타일_69,800|SSG.COM_69,800|위메프_69,800"
5495238,Britz 브리츠인터내셔널 BA-D1,"정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100","정품_62,100",0,0,0,"피시포올_62,100|쿠팡_62,100|G마켓_81,230|옥션_82,180|11번가_89,300","쿠팡_62,100|공구앤_62,100|G마켓_81,230|옥션_82,180|11번가_89,300","쿠팡_62,100|공구앤_62,100|옥션_81,230|G마켓_81,230|11번가_89,300","공구앤_62,100|쿠팡_62,100|G마켓_80,290|옥션_81,230|11번가_89,300","피시포올_62,100|쿠팡_62,100|G마켓_80,290|옥션_81,230|11번가_89,300","쿠팡_62,100|공구앤_62,100|G마켓_80,290|옥션_82,650|11번가_89,300","쿠팡_62,100|공구앤_62,100|G마켓_81,700|옥션_82,650|11번가_89,300","쿠팡_62,100|공구앤_62,100|G마켓_81,700|옥션_82,650|11번가_89,300","쿠팡_62,100|공구앤_62,100|G마켓_81,700|옥션_82,650|11번가_89,300","쿠팡_62,100|공구앤_62,100|G마켓_81,700|옥션_83,600|11번가_89,300","공구앤_62,100|쿠팡_62,100|G마켓_82,640|옥션_83,600|11번가_89,300"
6223785,Britz 브리츠인터내셔널 BA-DL1,"52,250","52,250","52,250","52,250","52,250","52,250","52,250","52,250","52,250","52,250","52,250",0,0,0,"인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|위메프_93,000|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|N 쇼핑몰_147,850","인터파크_52,250|쿠팡_54,400|11번가_60,480|N 쇼핑몰_147,850"
6226793,Britz 브리츠인터내셔널 BA-DL2,"51,300","51,300","51,300","51,300","51,300","51,300","51,300","49,590","51,300","51,300","51,300",0,0,0,"쿠팡_51,300|롯데홈쇼핑_51,300|티몬_51,300|옥션_51,300|인터파크_51,300","YES24_51,300|롯데ON_51,300|11번가_51,300|인터파크_51,300|GS샵_51,300","초이스컴_51,300|쿠팡_51,300|롯데ON_51,300|이마트인터넷쇼핑몰_51,300|SSG.COM_51,300","브리츠스피커_51,300|SSG.COM_51,300|롯데홈쇼핑_51,300|현대Hmall_51,300|티몬_51,300","YES24_51,300|SSG.COM_51,300|현대Hmall_51,300|11번가_51,300|롯데홈쇼핑_51,300","GS샵_51,300|이마트인터넷쇼핑몰_51,300|SSG.COM_51,300|브레인컴_51,300|티몬_51,300","이마트인터넷쇼핑몰_51,300|SSG.COM_51,300|NS몰_51,300|롯데ON_51,300|11번가_51,300","티몬_51,300|옥션_51,300|롯데ON_51,300|SSG.COM_51,300|마스터셀러_51,300","쿠팡_51,300|NS몰_51,300|롯데홈쇼핑_51,300|신세계몰_51,300|아이티엔조이_51,300","옥션_51,300|NS몰_51,300|G마켓_51,300|11번가_51,300|아이티엔조이_51,300","롯데ON_51,300|쿠팡_51,300|롯데홈쇼핑_51,300|인터파크_51,300|YES24_51,300"
5606073,Britz 브리츠인터내셔널 BA-FU1 SoundGo,"정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600","정품_65,600",0,0,0,"쿠팡_66,900|11번가_66,900|인터파크_66,900|옥션_73,990|현대Hmall_75,050","쿠팡_66,900|11번가_66,900|인터파크_66,900|옥션_73,990|현대Hmall_75,050","쿠팡_66,900|인터파크_66,900|11번가_66,900|옥션_73,990|현대Hmall_75,050","11번가_66,900|쿠팡_66,900|인터파크_66,900|옥션_73,990|현대Hmall_75,050","쿠팡_66,900|11번가_66,900|인터파크_66,900|옥션_73,990|현대Hmall_75,050","11번가_66,900|쿠팡_66,900|인터파크_66,900|옥션_73,990|현대Hmall_75,050","인터파크_66,900|쿠팡_66,900|11번가_66,900|옥션_73,990|현대Hmall_75,050","11번가_66,900|인터파크_66,900|쿠팡_66,900|옥션_73,990|현대Hmall_75,050","11번가_66,900|인터파크_66,900|쿠팡_66,900|옥션_73,990|현대Hmall_75,050","인터파크_66,900|쿠팡_66,900|11번가_66,900|옥션_73,990|현대Hmall_75,050","인터파크_66,900|쿠팡_66,900|11번가_66,900|옥션_73,990|현대Hmall_75,050"
6057618,Britz 브리츠인터내셔널 BA-FU2 SoundWood,"70,400","70,400","70,400","70,400","70,400","70,400","70,400","70,400","70,400","70,400","70,400",0,0,0,"(주)우린전자_70,400|G9_79,700|GS샵_79,800|SSG.COM_79,800|신세계몰_79,800","(주)우린전자_70,400|G9_79,700|이랜드몰_79,800|쿠팡_79,800|신세계몰_79,800","(주)우린전자_70,400|G9_79,700|이랜드몰_79,800|인터파크_79,800|쿠팡_79,800","(주)우린전자_70,400|G9_79,700|쿠팡_79,800|이랜드몰_79,800|인터파크_79,800","(주)우린전자_70,400|G9_79,700|옥션_79,800|SSG.COM_79,800|쿠팡_79,800","(주)우린전자_70,400|G9_79,700|G마켓_79,800|SSG.COM_79,800|이랜드몰_79,800","(주)우린전자_70,400|G9_79,700|신세계몰_79,800|SSG.COM_79,800|G마켓_79,800","(주)우린전자_70,400|G9_79,700|쿠팡_79,800|롯데ON_79,800|신세계몰_79,800","(주)우린전자_70,400|11번가_79,800|CJ온스타일_79,800|롯데홈쇼핑_79,800|GS샵_79,800","(주)우린전자_70,400|쿠팡_79,800|롯데홈쇼핑_79,800|G마켓_79,800|SSG.COM_79,800","(주)우린전자_70,400|롯데홈쇼핑_79,800|11번가_79,800|G마켓_79,800|이랜드몰_79,800"
15330398,Britz 브리츠인터내셔널 BA-KP7,"68,000","68,000","68,000","68,000","68,000","68,000","68,000","68,000","68,000","68,000","68,000",0,0,0,"롯데홈쇼핑_68,000|홈&쇼핑_68,000|이마트인터넷쇼핑몰_68,000|브리츠팝_68,000|11번가_68,000","SSG.COM_68,000|롯데ON_68,000|브리츠팝_68,000|G마켓_68,000|현대Hmall_68,000","옥션_68,000|인터파크_68,000|이마트인터넷쇼핑몰_68,000|하프클럽_68,000|브리츠팝_68,000","신세계몰_68,000|브리츠팝_68,000|옥션_68,000|신세계TV쇼핑_68,000|롯데홈쇼핑_68,000","현대Hmall_68,000|하프클럽_68,000|G마켓_68,000|옥션_68,000|이마트인터넷쇼핑몰_68,000","신세계TV쇼핑_59,840|이마트인터넷쇼핑몰_68,000|브리츠팝_68,000|CJ온스타일_68,000|SSG.COM_68,000","롯데홈쇼핑_68,000|11번가_68,000|옥션_68,000|쿠팡_68,000|브리츠팝_68,000","쿠팡_68,000|롯데ON_68,000|이마트인터넷쇼핑몰_68,000|위메프_68,000|11번가_68,000","11번가_68,000|현대Hmall_68,000|이마트인터넷쇼핑몰_68,000|CJ온스타일_68,000|브리츠팝_68,000","CJ온스타일_68,000|현대Hmall_68,000|하프클럽_68,000|롯데홈쇼핑_68,000|쿠팡_68,000","위메프_68,000|쿠팡_68,000|홈&쇼핑_68,000|GS샵_68,000|SSG.COM_68,000"
13060217,Britz 브리츠인터내셔널 BA-MCK2,"58,900","58,900","58,900","58,900","58,900","58,900","58,900","58,900","58,900","58,900","58,900",0,0,0,"11번가_58,900|브리츠몰_58,900|SSG.COM_58,900|G마켓_58,900|CJ온스타일_58,900","쿠팡_58,900|CJ온스타일_58,900|인터파크_58,900|SSG.COM_58,900|브리츠몰_58,900","11번가_58,900|아마존몰_58,900|G마켓_58,900|옥션_58,900|신세계몰_58,900","쿠팡_58,900|인터파크_58,900|SSG.COM_58,900|롯데ON_58,900|11번가_58,900","G마켓_58,900|11번가_58,900|신세계몰_58,900|SSG.COM_58,900|쿠팡_58,900","CJ온스타일_58,900|롯데ON_58,900|G마켓_58,900|옥션_58,900|신세계몰_58,900","옥션_58,900|위메프_58,900|G마켓_58,900|쿠팡_58,900|브리츠몰_58,900","신세계몰_58,900|G마켓_58,900|SSG.COM_58,900|쿠팡_58,900|11번가_58,900","아마존몰_58,900|롯데ON_58,900|인터파크_58,900|G마켓_58,900|신세계몰_58,900","브리츠몰_57,900|쿠팡_57,900|CJ온스타일_58,900|11번가_58,900|신세계몰_58,900","쿠팡_57,900|브리츠몰_57,900|11번가_58,900|CJ온스타일_58,900|인터파크_58,900"
13060622,Britz 브리츠인터내셔널 BA-MCK4,"54,500","54,500","54,500","54,500","54,500","54,500","54,500","52,690","54,500","54,500","54,500",0,0,0,"인터파크_54,500|마스터셀러_54,500|옥션_54,500|11번가_54,500|티몬_54,500","초이스컴_54,500|NS몰_54,500|G마켓_54,500|11번가_54,500|티몬_54,500","G마켓_54,500|11번가_54,500|쿠팡_54,500|아토닉스_54,500|인터파크_54,500","11번가_54,500|YES24_54,500|G마켓_54,500|NS몰_54,500|인터파크_54,500","초이스컴_54,500|쿠팡_54,500|티몬_54,500|가이드컴_54,500|인터파크_54,500","인터파크_54,500|아토닉스_54,500|티몬_54,500|옥션_54,500|G마켓_54,500","NS몰_54,500|11번가_54,500|YES24_54,500|마스터셀러_54,500|초이스컴_54,500","마스터셀러_54,500|NS몰_54,500|11번가_54,500|티몬_54,500|인터파크_54,500","티몬_54,500|인터파크_54,500|옥션_54,500|아이티엔조이_54,500|롯데ON_54,500","G마켓_54,500|아이티엔조이_54,500|인터파크_54,500|11번가_54,500|티몬_54,500","쿠팡_54,500|NS몰_54,500|가이드컴_54,500|초이스컴_54,500|롯데ON_54,500"
6967855,Britz 브리츠인터내셔널 BA-MK1,"39,890","39,890","39,890","39,890","39,890","39,890","39,890","39,890","39,890","39,890","39,890",0,0,0,"G마켓_39,890|옥션_39,890|11번가_39,900|쿠팡_41,350|G9_42,400","G마켓_39,890|옥션_39,890|11번가_39,900|쿠팡_41,350|G9_42,400","G마켓_39,890|옥션_39,890|11번가_39,900|쿠팡_41,350|G9_42,400","옥션_39,890|G마켓_39,890|11번가_39,900|쿠팡_41,350|G9_42,400","옥션_39,890|G마켓_39,890|11번가_39,900|쿠팡_41,350|G9_42,400","11번가_39,900|쿠팡_41,350|옥션_42,400|G9_42,400|인터파크_44,550","11번가_39,900|쿠팡_42,150|G9_42,400|옥션_42,400|엔코퍼레이션_58,500","11번가_39,900|쿠팡_42,150|G9_42,400|옥션_42,400|엔코퍼레이션_58,500","11번가_39,900|쿠팡_42,150|G9_42,400|옥션_42,400|엔코퍼레이션_58,500","11번가_39,900|쿠팡_42,150|옥션_42,400|G9_42,870|엔코퍼레이션_58,500","11번가_39,900|쿠팡_42,150|옥션_42,400|G9_42,870|엔코퍼레이션_58,500"
10673013,Britz 브리츠인터내셔널 BA-MK10,"59,800","59,800","59,800","59,800","59,800","59,800","59,800","59,800","59,800","59,800","59,800",0,0,0,"쿠팡_59,800|G마켓_59,800|인터파크_59,800|11번가_59,800|신세계몰_59,800","쿠팡_59,800|신세계몰_59,800|옥션_59,800|SSG.COM_59,800|11번가_59,800","G마켓_59,800|쿠팡_59,800|아이스타피씨_59,800|신세계몰_59,800|11번가_59,800","마스터셀러_59,800|G마켓_59,800|SSG.COM_59,800|신세계몰_59,800|인터파크_59,800","신세계몰_59,800|G마켓_59,800|쿠팡_59,800|가이드컴_59,800|아이티엔조이_59,800","신세계몰_59,800|옥션_59,800|11번가_59,800|SSG.COM_59,800|요피씨_59,800","SSG.COM_59,800|요피씨_59,800|옥션_59,800|인터파크_59,800|G마켓_59,800","SSG.COM_59,800|초이스컴_59,800|인터파크_59,800|G마켓_59,800|브리츠스피커_59,800","초이스컴_59,800|마스터셀러_59,800|SSG.COM_59,800|인터파크_59,800|옥션_59,800","가이드컴_59,800|옥션_59,800|G마켓_59,800|SSG.COM_59,800|플레이몰_59,800","신세계몰_59,800|인터파크_59,800|옥션_59,800|마스터셀러_59,800|SSG.COM_59,800"
10492221,Britz 브리츠인터내셔널 BA-MK11,"46,870","46,870","46,870","46,870","46,870","46,870","46,870","46,870","46,870","46,870","46,870",0,0,0,"요피씨_46,870|YES24_49,900|GS샵_49,900|CJ온스타일_49,900|G마켓_49,900","요피씨_46,870|YES24_49,900|GS샵_49,900|신세계몰_49,900|11번가_49,900","요피씨_46,870|GS샵_49,900|YES24_49,900|AK몰_49,900|11번가_49,900","요피씨_46,870|인터파크_49,800|GS샵_49,900|YES24_49,900|티몬_49,900","요피씨_46,870|인터파크_49,800|YES24_49,900|GS샵_49,900|롯데홈쇼핑_49,900","요피씨_46,870|GS샵_49,900|YES24_49,900|CJ온스타일_49,900|AK몰_49,900","요피씨_46,870|YES24_49,900|GS샵_49,900|11번가_49,900|옥션_49,900","요피씨_46,870|GS샵_49,900|YES24_49,900|CJ온스타일_49,900|신세계몰_49,900","요피씨_46,870|GS샵_49,900|YES24_49,900|당일특급_49,900|옥션_49,900","요피씨_46,870|YES24_49,900|GS샵_49,900|옥션_49,900|롯데홈쇼핑_49,900","요피씨_46,870|인터파크_49,800|YES24_49,900|GS샵_49,900|AK몰_49,900"
13163999,Britz 브리츠인터내셔널 BA-MK11 PLUS,"49,900","49,900","49,900","49,900","49,900","49,900","49,900","49,900","49,900","49,900","49,900",0,0,0,"YES24_49,900|GS샵_49,900|G마켓_49,900|쿠팡_49,900|샵다나와_49,900","쿠팡_49,900|GS샵_49,900|YES24_49,900|G마켓_49,900|샵다나와_49,900","G마켓_49,900|GS샵_49,900|YES24_49,900|쿠팡_49,900|샵다나와_49,900","GS샵_49,900|YES24_49,900|G마켓_49,900|쿠팡_49,900|샵다나와_49,900","G마켓_49,900|GS샵_49,900|YES24_49,900|쿠팡_49,900|샵다나와_49,900","GS샵_49,900|G마켓_49,900|YES24_49,900|쿠팡_49,900|샵다나와_49,900","YES24_49,900|G마켓_49,900|GS샵_49,900|쿠팡_49,900|샵다나와_49,900","쿠팡_49,900|YES24_49,900|GS샵_49,900|G마켓_49,900|샵다나와_49,900","쿠팡_49,900|YES24_49,900|G마켓_49,900|GS샵_49,900|샵다나와_49,900","GS샵_49,900|YES24_49,900|G마켓_49,900|쿠팡_49,900|샵다나와_49,900","GS샵_49,900|YES24_49,900|G마켓_49,900|쿠팡_49,900|샵다나와_49,900"
10565343,Britz 브리츠인터내셔널 BA-MK12,"62,400","62,400","62,400","62,400","62,400","62,400","62,400","62,400","62,400","62,400","62,400",0,0,0,"옥션_62,400|G9_62,410|11번가_66,550","옥션_62,400|G9_62,410|11번가_66,550","옥션_62,400|G9_62,410|11번가_66,550","옥션_62,400|G9_62,410|11번가_66,550",0,"옥션_62,400|G9_62,410|11번가_66,550",일시품절,일시품절,일시품절,일시품절,일시품절
9961458,Britz 브리츠인터내셔널 BA-MK15,"69,800","69,800","69,800","69,800","69,800","69,800","69,800","67,480","69,800","69,800","69,800",0,0,0,"쿠팡_69,800|샵다나와_69,800|옥션_69,800|플레이몰_69,800|롯데ON_69,800","쿠팡_69,800|샵다나와_69,800|SSG.COM_69,800|NS몰_69,800|옥션_69,800","쿠팡_69,800|샵다나와_69,800|GS샵_69,800|옥션_69,800|신세계몰_69,800","쿠팡_69,800|샵다나와_69,800|롯데ON_69,800|전자랜드 프라이스킹_69,800|초이스컴_69,800","쿠팡_69,800|샵다나와_69,800|AK몰_69,800|아이티엔조이_69,800|인터파크_69,800","쿠팡_69,800|샵다나와_69,800|마스터셀러_69,800|롯데ON_69,800|신세계몰_69,800","쿠팡_69,800|샵다나와_69,800|SSG.COM_69,800|GS샵_69,800|이마트인터넷쇼핑몰_69,800","쿠팡_69,800|샵다나와_69,800|전자랜드 프라이스킹_69,800|NS몰_69,800|초이스컴_69,800","쿠팡_69,800|샵다나와_69,800|옥션_69,800|NS몰_69,800|SSG.COM_69,800","쿠팡_69,800|샵다나와_69,800|롯데ON_69,800|11번가_69,800|AK몰_69,800","쿠팡_69,800|샵다나와_69,800|GS샵_69,800|옥션_69,800|마스터셀러_69,800"
6472411,Britz 브리츠인터내셔널 BA-MK2,"38,200","38,200","38,200","38,200","38,200","38,200","38,200","38,200","38,200","38,200","38,200",0,0,0,"티몬_38,200|GS샵_38,200|G마켓_38,200|롯데홈쇼핑_38,200|위메프_38,200","인터파크_38,200|슈퍼컴_38,200|G마켓_38,200|11번가_38,200|이마트인터넷쇼핑몰_38,200","인터파크_37,670|YES24_38,200|쿠팡_38,200|G마켓_38,200|11번가_38,200","인터파크_37,670|현대Hmall_38,200|위메프_38,200|롯데홈쇼핑_38,200|티몬_38,200","G마켓_38,200|CJ온스타일_38,200|롯데홈쇼핑_38,200|이마트인터넷쇼핑몰_38,200|YES24_38,200","YES24_38,200|슈퍼컴_38,200|AK몰_38,200|GS샵_38,200|롯데홈쇼핑_38,200","옥션_38,200|GS샵_38,200|인터파크_38,200|AK몰_38,200|이마트인터넷쇼핑몰_38,200","위메프_38,200|아이티엔조이_38,200|신세계몰_38,200|롯데ON_38,200|롯데홈쇼핑_38,200","AK몰_38,200|CJ온스타일_38,200|신세계몰_38,200|홈&쇼핑_38,200|옥션_38,200","G마켓_38,200|N정품스토어_38,200|롯데ON_38,200|인터파크_38,200|YES24_38,200","인터파크_38,100|롯데ON_38,200|위메프_38,200|현대Hmall_38,200|이마트인터넷쇼핑몰_38,200"
12386567,Britz 브리츠인터내셔널 BA-MK20,"198,000","198,000","198,000","198,000","198,000","198,000","198,000","198,000","198,000","198,000","198,000",0,0,0,"쿠팡_198,000|옥션_300,000|G마켓_300,000|브리츠팝_300,000","쿠팡_198,000|옥션_300,000|G마켓_300,000|브리츠팝_300,000","쿠팡_198,000|G마켓_300,000|옥션_300,000|브리츠팝_300,000","쿠팡_198,000|옥션_300,000|G마켓_300,000|브리츠팝_300,000","쿠팡_198,000|옥션_300,000|G마켓_300,000|브리츠팝_300,000","쿠팡_198,000|G마켓_300,000|옥션_300,000|브리츠팝_300,000","쿠팡_198,000|옥션_300,000|G마켓_300,000|브리츠팝_300,000","쿠팡_198,000|G마켓_300,000|옥션_300,000|브리츠팝_300,000","쿠팡_198,000|G마켓_300,000|옥션_300,000|브리츠팝_300,000","쿠팡_198,000|옥션_300,000|G마켓_300,000|브리츠팝_300,000","쿠팡_198,000|G마켓_300,000|옥션_300,000|브리츠팝_300,000"
10139697,Britz 브리츠인터내셔널 BA-MK21,"1,001,400","1,001,400","1,001,400","1,001,400","1,001,400","1,001,400","1,001,400","1,001,400","1,001,400","1,001,400","1,001,400",0,0,0,"블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400","블루스카이쇼핑_1,001,400"
15078662,Britz 브리츠인터내셔널 BA-MK21 Plus,"68,130","68,130","68,130","68,130","68,130","68,130","68,130","66,710","66,710","66,710","66,710",0,0,0,"요피씨_68,130|11번가_69,000|롯데홈쇼핑_69,000|G9_69,000|위메프_69,000","요피씨_68,130|현대Hmall_69,000|G마켓_69,000|YES24_69,000|SSG.COM_69,000","요피씨_68,130|SSG.COM_69,000|G9_69,000|롯데ON_69,000|위메프_69,000","요피씨_68,130|롯데ON_69,000|AK몰_69,000|CJ온스타일_69,000|GS샵_69,000","요피씨_68,130|위메프_69,000|쿠팡_69,000|11번가_69,000|투포인츠몰_69,000","요피씨_68,130|GS샵_69,000|G마켓_69,000|티몬_69,000|위메프_69,000","요피씨_68,130|옥션_69,000|인터파크_69,000|G마켓_69,000|신세계몰_69,000","요피씨_68,130|11번가_69,000|옥션_69,000|G9_69,000|롯데홈쇼핑_69,000","요피씨_68,130|인터파크_69,000|G9_69,000|홈&쇼핑_69,000|롯데홈쇼핑_69,000","요피씨_68,130|11번가_69,000|인터파크_69,000|신세계몰_69,000|롯데ON_69,000","요피씨_68,130|AK몰_69,000|현대Hmall_69,000|롯데홈쇼핑_69,000|옥션_69,000"
14375969,Britz 브리츠인터내셔널 BA-MK25,"54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900",0,0,0,"옥션_54,900|도시바 인증판매원_54,900|티몬_54,900|G마켓_54,900|CJ온스타일_54,900","위메프_54,900|쿠팡_54,900|롯데ON_54,900|11번가_54,900|옥션_54,900","현대Hmall_54,900|티몬_54,900|인터파크_54,900|GS샵_54,900|SSG.COM_54,900","현대Hmall_54,900|GS샵_54,900|쿠팡_54,900|인터파크_54,900|롯데ON_54,900","11번가_54,900|신세계몰_54,900|G마켓_54,900|이마트인터넷쇼핑몰_54,900|옥션_54,900","현대Hmall_54,900|롯데ON_54,900|티몬_54,900|위메프_54,900|SSG.COM_54,900","신세계몰_54,900|인터파크_54,900|옥션_54,900|위메프_54,900|롯데ON_54,900","GS샵_54,900|도시바 인증판매원_54,900|인터파크_54,900|티몬_54,900|이마트인터넷쇼핑몰_54,900","옥션_54,900|티몬_54,900|11번가_54,900|신세계몰_54,900|쿠팡_54,900","쿠팡_54,900|롯데ON_54,900|11번가_54,900|신세계몰_54,900|CJ온스타일_54,900","신세계몰_54,900|11번가_54,900|GS샵_54,900|G마켓_54,900|옥션_54,900"
9584139,Britz 브리츠인터내셔널 BA-MK29,"38,700","38,700","38,700","38,700","38,700","38,700","38,700","38,700","38,700","38,700","38,700",0,0,0,"옥션_38,700|11번가_38,700|신세계몰_38,700|아토닉스_38,700|쿠팡_38,700","G마켓_38,700|옥션_38,700|쿠팡_38,700|신세계몰_38,700|인터파크_38,700","옥션_38,700|이마트인터넷쇼핑몰_38,700|아이스타피씨_38,700|인터파크_38,700|신세계몰_38,700","가이드컴_38,700|인터파크_38,700|옥션_38,700|신세계몰_38,700|아이스타피씨_38,700","초이스컴_38,700|G마켓_38,700|케이에이치몰_38,700|11번가_38,700|전자랜드 프라이스킹_38,700","롯데ON_38,700|쿠팡_38,700|엔코퍼레이션_38,700|옥션_38,700|온라인공식쇼핑몰_38,700","쿠팡_38,700|SSG.COM_38,700|11번가_38,700|옥션_38,700|이마트인터넷쇼핑몰_38,700","신세계몰_38,700|11번가_38,700|인터파크_38,700|위메프_38,700|SSG.COM_38,700","쿠팡_38,700|G마켓_38,700|초이스컴_38,700|옥션_38,700|전자랜드 프라이스킹_38,700","아이티엔조이_38,700|쿠팡_38,700|옥션_38,700|G마켓_38,700|11번가_38,700","G마켓_38,700|전자랜드 프라이스킹_38,700|쿠팡_38,700|SSG.COM_38,700|롯데ON_38,700"
6538653,Britz 브리츠인터내셔널 BA-MK3,"99,420",0,0,"99,420","99,420","99,420","99,420","99,420","99,420","99,420","99,420",0,0,0,"쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500","쿠팡_99,420|N 쇼핑몰_149,500",0,0
14288366,Britz 브리츠인터내셔널 BA-MK33,"78,730","78,730","78,730","78,730","78,730","79,000","79,000","79,000","79,000","79,000","79,000",0,0,0,"G마켓_79,000|11번가_79,000|크로스토이_79,000|SSG.COM_79,000|인터파크_79,000","인터파크_79,000|11번가_79,000|SSG.COM_79,000|온라인공식쇼핑몰_79,000|G9_79,000","인터파크_79,000|옥션_79,000|쿠팡_79,000|크로스박스_79,000|SSG.COM_79,000","디아씨앤씨_79,000|SSG.COM_79,000|11번가_79,000|G마켓_79,000|G9_79,000","쿠팡_79,000|옥션_79,000|G9_79,000|인터파크_79,000|G마켓_79,000","G마켓_79,000|SSG.COM_79,000|11번가_79,000|대한민국1번가_79,000|G9_79,000","쿠팡_79,000|G마켓_79,000|옥션_79,000|마스터셀러_79,000|G9_79,000","대한민국1번가_79,000|쿠팡_79,000|G9_79,000|인터파크_79,000|SSG.COM_79,000","크로스토이_79,000|쿠팡_79,000|SSG.COM_79,000|인터파크_79,000|G9_79,000","옥션_79,000|SSG.COM_79,000|G마켓_79,000|마스터셀러_79,000|11번가_79,000","G마켓_79,000|G9_79,000|인터파크_79,000|쿠팡_79,000|크로스박스_79,000"
