Id,Name,2025-09-01 11:11:32,2025-09-02 10:58:18,2025-09-03 10:50:50,2025-09-04 10:51:19,2025-09-05 10:53:32,2025-09-06 10:50:04,2025-09-07 10:59:40,2025-09-08 10:59:20,2025-09-09 10:55:25,2025-09-10 10:52:04,2025-09-11 10:55:19,2025-09-12 10:50:23,2025-09-13 10:46:07,2025-09-14 10:58:36,2025-09-15 11:00:20
58666292,삼성전자 오디세이 OLED G8 G80SD S32DG802,"1,575,490","1,570,130","1,570,130","1,560,793","1,560,793",0,"1,560,790","1,560,790","1,555,640","1,555,640","1,555,640","1,555,640","1,555,640","1,555,640","1,555,640"
18079244,삼성전자 오디세이 OLED G8 G85SB S34BG850,"1,935,000",0,"1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000","1,935,000",0
68244410,삼성전자 오디세이 OLED G8 G85SD S34DG852,"1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000"
78533561,삼성전자 오디세이 OLED G8 S27FG810,"1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990","1,249,990"
78712628,삼성전자 오디세이 OLED G8 S27FG812,"1,334,610","1,338,460","1,338,460","1,330,510","1,330,510","1,330,510","1,330,510","1,330,510","1,330,510","1,338,460","1,338,460","1,338,460","1,338,460","1,338,460","1,338,460"
78533879,삼성전자 오디세이 OLED G8 S32FG810,"1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000","1,290,000"
78715943,삼성전자 오디세이 OLED G8 S32FG812,"1,445,340","1,465,130","1,473,140","1,464,388","1,464,388","1,464,388","1,464,388","1,464,388","1,459,550","1,459,550","1,459,550","1,271,170","1,271,170","1,271,170","1,271,170"
21500783,삼성전자 오디세이 OLED G9 G93SC S49CG934,"2,190,000","2,190,000","2,190,000","2,190,000","2,190,000",0,"2,190,000","2,190,000","2,190,000","2,190,000","2,190,000","1,920,000","1,999,990","2,190,000","1,290,000"
20593175,삼성전자 오디세이 OLED G9 G95SC S49CG954,"2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000","2,550,000"
70335362,삼성전자 오디세이 OLED G9 G95SD S49DG952,"1,645,590","1,645,580","1,672,160","1,672,160","1,672,160","1,672,160","1,660,010","1,692,090","1,739,990","1,739,990","1,739,990","1,739,990","1,739,990","1,739,990","1,739,990"
68439281,삼성전자 오디세이 OLED G9 S49DG910,"1,231,120","1,231,020","1,230,940","1,245,070","1,244,980","1,244,860","1,244,750","1,244,650","1,244,520","1,244,400","1,258,720","1,262,710","1,262,710","1,262,680","1,259,970"
68439401,삼성전자 오디세이 OLED G9 S49DG930,"1,518,640","1,518,590","1,518,470","1,518,350","1,518,240","1,518,220","1,518,110","1,473,750","1,473,690","1,519,170","1,495,010","1,494,990","1,494,890","1,495,740","1,495,620"
17659694,삼성전자 오디세이 아크 G97NB S55BG970,"2,399,930","2,399,840","2,399,810","2,399,770","2,399,760","2,399,750","2,399,730","2,399,710","2,399,690","2,399,680","2,399,670","2,399,660","2,399,650","2,399,630","2,399,610"
28414937,삼성전자 오디세이 아크 G97NC S55CG970,"2,769,160","2,769,050","2,768,960","2,768,880","2,853,990","2,853,880","2,853,750","2,853,670","2,853,640","2,853,520","2,853,400","2,853,300","2,853,180","2,853,050","2,852,930"
73432448,샤오미 G Pro 27i,0,0,0,0,0,0,0,0,"448,000","448,000","448,000","448,000","448,000",0,0
76071122,샤오미 G24i,"139,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
57492125,샤오미 G27i 165,"107,520","107,520","107,520","107,520","107,520","107,520","107,520","107,520","107,520","107,520","97,280","97,280","97,280","169,800","169,800"
57492434,샤오미 G34WQi 180,"258,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000","198,000","198,000","198,000","198,000"
89533748,쓰리윈즈 인터픽셀 IP2418 FHD IPS 100 화이트,0,0,0,0,0,0,0,0,"109,000",0,"109,000","119,000","119,000","119,000","119,000"
89533760,쓰리윈즈 인터픽셀 IP2418 FHD IPS 100 화이트 무결점,0,0,0,0,0,0,0,"116,000","116,000",0,0,0,0,0,0
13945124,쓰리윈즈 인터픽셀 IP2420 IPS 100 멀티스탠드,0,0,0,0,0,0,0,0,"175,470","175,470","175,470","175,470","175,470","175,470",0
75857234,쓰리윈즈 인터픽셀 IP2432 FHD 120 ECO 플리커프리,"99,000","99,000","103,380",0,0,0,0,0,0,0,0,0,0,0,0
96424535,쓰리윈즈 인터픽셀 IP2434 FHD IPS 100 아이케어,"84,000","84,000","84,000","84,000","84,000","80,250","80,250","80,250",0,0,0,0,0,0,0
96424550,쓰리윈즈 인터픽셀 IP2434 FHD IPS 100 아이케어 무결점,"89,000","89,000","89,000","89,000","87,790","82,390","82,390","82,390",0,0,0,"74,000","74,000","74,000","74,000"
33444098,쓰리윈즈 인터픽셀 IP2442 FHD 165 게이밍,0,0,0,0,0,0,0,0,0,"121,050","121,050","121,050","121,050","121,050","121,050"
90269510,쓰리윈즈 인터픽셀 IP2446 무결점,"148,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
49833248,쓰리윈즈 인터픽셀 IP2726 FHD IPS 100 게이밍,"138,020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
49833263,쓰리윈즈 인터픽셀 IP2726 FHD IPS 100 게이밍 무결점,0,0,0,0,0,0,0,0,0,"147,650","147,650",0,0,0,0
96424646,쓰리윈즈 인터픽셀 IP2732 FHD IPS 100 아이케어,"114,000","114,000","114,000","114,000","114,000","108,070","108,070","108,070","108,070","108,070","108,070","108,070","108,070",0,0
96424667,쓰리윈즈 인터픽셀 IP2732 FHD IPS 100 아이케어 무결점,"119,000","119,000","119,000","119,000","116,480","111,280","111,280","111,280",0,0,0,0,0,0,0
7817227,쓰리윈즈 인터픽셀 IP2740,0,"219,000","219,000","219,000","219,000","219,000","219,000",0,0,0,0,0,0,0,0
35770217,쓰리윈즈 인터픽셀 IP2744 FHD 180 게이밍 무결점,0,0,0,0,0,0,0,0,0,0,0,0,"161,100","161,100","161,100"
96771893,쓰리윈즈 인터픽셀 IP3230 FHD IPS 100 아이케어,"154,000","154,000","154,000","154,000","150,870","150,870","150,870","150,870","150,870","150,870","150,870","150,870","150,870","150,870","150,870"
96771902,쓰리윈즈 인터픽셀 IP3230 FHD IPS 100 아이케어 무결점,"159,000","159,000","159,000","159,000","156,220","156,220","156,220","156,220","156,220","156,220","156,220","156,220","156,220","156,220","156,220"
92359961,쓰리윈즈 인터픽셀 IPQ2726 QHD IPS 100 화이트,0,0,0,0,0,"149,000","149,000","149,000","149,000","149,000","149,000",0,0,0,0
92359976,쓰리윈즈 인터픽셀 IPQ2726 QHD IPS 100 화이트 무결점,"165,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
71158409,쓰리윈즈 인터픽셀 IPQ2744 무결점,"314,100","314,100","314,100","314,100",0,0,0,0,0,0,0,0,0,0,0
75857630,쓰리윈즈 인터픽셀 IPQ2746 QHD 180 플리커프리 게이밍 무결점,0,"206,100","206,100","206,100","206,100","206,100",0,0,0,0,0,0,"206,100","206,100","206,100"
19841225,쓰리윈즈 인터픽셀 IPQ3220 QHD IPS 75 화이트 에디션,"225,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
92679032,쓰리윈즈 인터픽셀 IPQ3245 PLUS QHD FAST VA 180 커브드 게이밍 무결점,"283,540","283,540","283,540","283,540",0,0,0,0,0,0,0,0,0,0,0
28451849,쓰리윈즈 인터픽셀 IPU3212 UHD IPS 4K 화이트,"286,990","286,990","286,990","286,990","286,990",0,0,0,0,0,0,0,0,0,0
28531094,쓰리윈즈 인터픽셀 IPU3212 UHD IPS 4K 화이트 무결점,"298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990","298,990"
71777765,쓰리윈즈 인터픽셀 IPU4010 무결점,"697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000","697,000"
49833278,쓰리윈즈 인터픽셀 인터픽셀 IP2746 FHD IPS 180 게이밍,0,0,0,0,0,0,0,0,0,0,0,0,"175,470","175,470","175,470"
49833284,쓰리윈즈 인터픽셀 인터픽셀 IP2746 FHD IPS 180 게이밍 무결점,"185,100","179,550",0,0,0,0,"179,550","185,100","185,100","185,100","185,100","185,100","185,100","185,100","185,100"
3803699,알파스캔 2250AH1 무결점,"149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000","149,000"
17473703,알파스캔 22BA61PR 시력보호 무결점,"124,790","124,750","124,730","124,730","124,700","124,680","124,640","124,640","124,600","124,580","124,550","124,520","124,500","124,460","122,990"
28011554,알파스캔 2423F100 IPS 100 시력보호 무결점,"138,000","138,000","138,000","138,000","129,000","129,000","129,000","129,000","129,000","129,000","138,000","138,000","138,000","138,000","138,000"
16160612,알파스캔 24BL90N 보더리스 시력보호 무결점,"139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000","139,000"
16160996,알파스캔 24BL90P 보더리스 높낮이 시력보호 무결점,"159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000"
18369218,알파스캔 24F90T 멀티터치 시력보호 무결점,"329,700","329,680","329,620","329,620","329,570","329,570","329,530","329,530","329,490","329,490","329,440","329,410","329,380","329,350","325,010"
28012505,알파스캔 2723F100 IPS 100 시력보호 무결점,"165,000","165,000","164,000","163,000","163,000","163,000","162,000","162,000","161,000","160,000","159,000","158,000","158,000","158,000","158,000"
15224093,알파스캔 27BA61PH 75 시력보호 피벗 높낮이 무결점,"243,620","243,620","243,620","243,620","243,620","243,620","243,620","243,620","243,620","243,620","243,620","243,620","249,000","249,000","249,000"
75470465,알파스캔 3224QN QHD IPS 100 시력보호 HDR 무결점,"279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000"
96311000,알파스캔 3225UC 4K UHD IPS USB-C 도킹 허브 멀티스탠드 무결점,"479,000","479,000","479,000","479,000","479,000","479,000","479,000","479,000","479,000","479,000","479,000","479,000","526,430","526,430","526,430"
90575651,알파스캔 3425Q 울트라와이드 WQHD IPS BLACK 120 USB-C HDR,"349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000","349,000"
90575870,알파스캔 3425Q 울트라와이드 WQHD IPS BLACK 120 USB-C HDR 무결점,"379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000","379,000"
75723425,알파스캔 3824Q WQHD+ IPS 블랙 USB-C PD96 HDR KVM,"538,990","538,990","538,990","529,000","528,990","528,990","528,990","527,880","527,880","527,880","528,990","528,990","528,990","528,990","528,990"
75723437,알파스캔 3824Q WQHD+ IPS 블랙 USB-C PD96 HDR KVM 무결점,"569,000","569,000","569,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","536,980"
77081915,알파스캔 3824Q WQHD+ IPS 블랙 USB-C PD96 HDR 무결점,"746,000","746,000","746,000","746,000","746,000","749,000","749,000","726,530","726,530","749,000","749,000","749,000","749,000","749,000","749,000"
2206755,알파스캔 AOC 1659 USB 무결점,"134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000","134,000"
15450959,알파스캔 AOC 22B2HM 프리싱크 75 시력보호 무결점,"117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000","117,000"
56063936,알파스캔 AOC 22B30HM2 보더리스 100 시력보호 무결점,"107,000","108,000","108,000","108,000","108,000","108,000","108,000","107,000","106,000","105,000","105,000","105,000","105,000","105,000","105,000"
14089889,알파스캔 AOC 24B1X 블랙 보더리스 IPS 75 시력보호 무결점,"179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520","179,520"
28132313,알파스캔 AOC 24B1XH2 보더리스 IPS 100 시력보호 무결점,"169,000","169,000","169,000","169,000","169,000","171,990","171,990","166,840","166,840","171,990","171,990","171,990","171,990","171,990","171,990"
68790092,알파스캔 AOC 24B30 화이트 보더리스 IPS 100 시력보호 무결점,"132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000","132,000"
68790638,알파스캔 AOC 24B30 화이트 보더리스 IPS 120 시력보호 무결점,"130,470","124,850","124,850","122,140","122,140","122,140","122,140","122,140","127,660","138,080","138,080","138,080","138,080","136,000","138,080"
96259346,알파스캔 AOC 24B30H3 화이트 보더리스 IPS 120 시력보호 무결점,"143,370","143,370","143,370","143,370","143,370","143,370","143,370","143,370","141,420","141,300","141,180","141,090","141,130","141,110","141,080"
72298799,알파스캔 AOC 24B36 보더리스 IPS 100 시력보호 무결점,"117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930","117,930"
63140762,알파스캔 AOC 24B3C 보더리스 USB-C IPS 100 무결점,"163,980","163,980","163,980","163,960","163,960","163,960","163,960","163,960","163,960","163,960","163,960","163,960","163,960","163,960","163,960"
63140948,알파스캔 AOC 24B3C 보더리스 USB-C PD65 IPS 100 무결점,"174,170","174,170","194,980","194,980","194,980","194,980","194,980","174,170","174,170","174,170","174,170","174,170","174,170","174,170","174,170"
93072440,알파스캔 AOC 24G11 게이밍 240 FAST IPS HDR 무결점,"209,880","208,880","208,880","208,880","208,880","207,880","207,880","206,880","201,120","209,000","208,000","207,000","205,000","203,000","202,000"
15580970,알파스캔 AOC 24G2SE 게이밍 165 프리싱크 무결점,"199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000","199,000"
31948826,알파스캔 AOC 24G4 게이밍 IPS 180 프리싱크 HDR 무결점,"208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000"
55328876,알파스캔 AOC 24G4E 게이밍 IPS 180 프리싱크 HDR 무결점,"199,000","199,000","199,000","199,000","199,000","199,000","199,000","194,900","194,900","194,900","199,000","199,000","199,000","199,000","199,000"
13047866,알파스캔 AOC 24P2C USB-C 75 프리싱크 높낮이 무결점,"260,000","259,000","258,000","257,000","257,000","257,000","256,000","255,000","255,000","254,000","266,990","266,990","266,990","266,990","266,990"
13284551,알파스캔 AOC 24P2Q IPS 피벗 높낮이 시력보호 무결점,"287,040","287,040","287,040","287,040","287,040","287,040","287,040","287,040","287,040","287,040","287,040",0,0,0,0
70677530,알파스캔 AOC 24V IPS 4면 보더리스 높낮이 무결점,"168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","168,980","166,830"
6382872,알파스캔 AOC 24V2Q 프리싱크 75 DP 시력보호 무결점,"188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980","188,980"
16817348,알파스캔 AOC 24V5 IPS 프리싱크 높낮이 시력보호 무결점,"215,940","215,850","215,820","215,700","215,640","215,520","215,390","215,310","215,280","215,670","215,670","215,670","215,670","215,670","215,670"
18474794,알파스캔 AOC 2781 플리커프리 스와로브스키 핑크골드 에디션 무결점,"990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000"
9261255,알파스캔 AOC 2790 IPS DP PIVOT 무결점,"280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900","280,900"
28132166,알파스캔 AOC 27B2H2 보더리스 IPS 100 시력보호 무결점,"174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220","174,220"
68790488,알파스캔 AOC 27B30 화이트 보더리스 IPS 100 시력보호 무결점,"160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000","154,000"
68790671,알파스캔 AOC 27B30 화이트 보더리스 IPS 120 시력보호 무결점,"149,450","149,450","153,010","149,690","149,690","149,690","149,690","149,690","149,690","163,740","163,740","163,740","163,740","163,740","154,000"
72300194,알파스캔 AOC 27B36 보더리스 IPS 100 시력보호 무결점,"153,560","153,560","153,560","153,540","153,530","153,530","153,530","153,530","153,520","153,520","153,520","153,520","153,520","153,520","153,520"
63141197,알파스캔 AOC 27B3C 보더리스 USB-C PD65 IPS 100 무결점,"234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","234,070","229,150"
93072572,알파스캔 AOC 27G11 게이밍 240 FAST IPS HDR 무결점,"265,360","265,360","265,360","249,000","249,000","249,000","249,000","249,000","249,000","249,000","249,000","249,000","249,000","249,000","249,000"
31949264,알파스캔 AOC 27G4 게이밍 IPS 180 프리싱크 HDR 무결점,"319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000"
89534117,알파스캔 AOC 27G42 게이밍 FAST IPS 180 HDR 무결점,"239,000","238,990","238,990","238,990","237,990","235,990","235,980","235,980","235,980","238,000","239,000","239,000","238,000","238,000","223,580"
89534027,알파스캔 AOC 27G42 게이밍 FAST IPS 180 무결점,"219,000","219,000","248,990","248,990","248,990","248,990","248,990","248,990","248,990","248,990","248,990","248,990","248,990","248,990","248,990"
55335368,알파스캔 AOC 27G4E 게이밍 IPS 180 프리싱크 HDR 무결점,"223,870","223,860","223,860","218,990","218,990","218,990","218,990","218,990","228,680","249,000","249,000","249,000","249,000","249,000","249,000"
95927543,알파스캔 AOC 27G4H 게이밍 200 FAST IPS AI HDR 무결점,"249,000","249,000","249,000","270,090","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000"
73694957,알파스캔 AOC 27G4X 게이밍 IPS 180 프리싱크 HDR 무결점,"238,990","238,990","238,990","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","230,770"
73695035,알파스캔 AOC 27G4XE 게이밍 IPS 180 프리싱크 HDR 무결점,"219,000","219,000","219,000","218,990","218,990","218,990","218,990","218,990","219,000","219,000","219,000","219,000","219,000","219,000","199,330"
6382911,알파스캔 AOC 27V2Q 프리싱크 75 DP 시력보호 무결점,"290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000","290,000"
16817537,알파스캔 AOC 27V5 IPS 프리싱크 높낮이 시력보호 무결점,"225,600","251,580","251,560","251,560","246,900","246,900","257,980","250,260","250,230","250,210","250,180","250,150","250,130","250,090","250,070"
11107803,알파스캔 AOC C27G2 게이밍 165 프리싱크 무결점,0,0,"299,160","304,560","299,000","299,000","299,000","299,000","299,000",0,0,0,0,0,0
54698729,알파스캔 AOC CU34G2XP 게이밍 180 울트라와이드 WQHD 프리싱크 HDR 400 무결점,"546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","546,780","479,000"
73762463,알파스캔 AOC Q27B36 QHD 보더리스 IPS 100 HDR 무결점,"329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000","329,000"
73762358,알파스캔 AOC Q27B3C QHD USB-C PD65 4면 보더리스 높낮이 HDR 무결점,"340,110","338,110","338,020","338,010","337,110","337,100","337,090","337,080","337,070","337,060","337,050","337,040","337,030","337,020","337,010"
29483348,알파스캔 AOC Q27E3S2 QHD IPS 100 시력보호 무결점,"239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000"
94024052,알파스캔 AOC Q27G11 게이밍 QHD 180 FAST IPS HDR 무결점,"277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120","277,120"
12591977,알파스캔 AOC Q27G2S 게이밍 IPS 155 QHD 프리싱크 무결점,"479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040","479,040"
15110921,알파스캔 AOC Q27G2SD 게이밍 IPS 170 QHD 프리싱크 HDR 400 무결점,"487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030","487,030"
54483422,알파스캔 AOC Q27G4 게이밍 IPS 180 프리싱크 HDR 400 무결점,"509,600","509,600","509,600","509,600","509,600","509,600","509,600","494,320","494,320","509,600","509,600","509,600","509,600","509,600","509,600"
90702635,알파스캔 AOC Q27G4/D 게이밍 FAST IPS 200 QHD HDR 400 멀티스탠드 무결점,"329,500","329,500","329,500","322,350","322,350","322,350","322,350","322,350","322,350","338,890","339,000","339,000","339,000","339,000","315,170"
93631298,알파스캔 AOC Q27G40 QD-Mini LED 180 HDR 1000 무결점,"429,800","429,800","429,800","429,800","429,800","429,800","429,800","429,800","429,800","430,720","439,990","439,990","439,990","439,990","418,450"
74996669,알파스캔 AOC Q27G4F 게이밍 IPS 180 QHD 프리싱크 HDR 높낮이 무결점,"346,000","346,000","320,000",0,0,0,0,0,0,0,0,0,0,0,0
72984194,알파스캔 AOC Q27G4N 게이밍 180 프리싱크 HDR 노멀 무결점,"289,000","289,000","289,000","289,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000","279,000"
51553337,알파스캔 AOC Q27G4N 게이밍 180 프리싱크 HDR 무결점,"299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000"
30289793,알파스캔 AOC Q27P3 QHD USB-C 도킹스테이션 데이지체인 멀티스탠드 무결점,"361,390","361,380","361,380","361,370","361,360","361,360","361,360","361,360","361,360","361,360","361,360","361,330","361,330","361,330","361,330"
16567298,알파스캔 AOC Q27V5 QHD USB-C 프리싱크 높낮이 HDR 무결점,"469,120","469,120","469,120","469,120","476,950","476,950","476,950","469,130","469,130","469,130","469,130","469,130","469,130","469,130","469,130"
13355501,알파스캔 AOC Q32V3S QHD IPS 75 시력보호 무결점,"286,480","286,480","286,480","288,990","288,990","288,980","288,980","288,980","288,980","289,000","289,000","289,000","289,000","289,000","283,740"
71502215,알파스캔 AOC U27B3A 4K UHD IPS 높낮이 HDR 무결점,"348,990","348,980","348,980","348,970","348,970","348,960","348,960","348,950","348,950","348,940","348,940","348,940","348,930","348,920","348,920"
71502629,알파스캔 AOC U27B3C 4K UHD USB-C 높낮이 HDR 무결점,"389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000","389,000"
13869686,알파스캔 AOC U27U2 4면 보더리스 UHD USB-C HDR 400 무결점,"599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000"
20662463,알파스캔 AOC U27U2DP 나노 IPS 블랙 도킹스테이션 HDR 400 피벗 무결점,"635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520","635,520"
16670072,알파스캔 AOC U27V5 4K UHD USB-C 프리싱크 높낮이 무결점,"599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000"
5704550,알파스캔 AOC U3277 UHD 피벗 높낮이 무결점,"499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000","499,000"
97118876,알파스캔 AOC U32G4 게이밍 320 듀얼 모드 4K UHD HDR 400 무결점,0,0,0,0,"389,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000"
15768212,알파스캔 AOC U32N3C 4K UHD USB-C 프리싱크 높낮이 HDR 무결점,"596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440","596,440"
13303235,알파스캔 AOC U32P2C 4K UHD USB-C 프리싱크 높낮이 무결점,"676,460","676,460","676,460","676,440","676,480","676,480","676,480","676,480","676,480","676,480","676,480","676,480","676,480","676,480","676,480"
97118564,알파스캔 AOC U32V11 4K UHD 프리싱크 HDR 시력보호 무결점,0,0,0,0,"359,000","359,000","359,000","359,000","359,000","359,000","359,000","359,000","359,000","359,000","359,000"
69659147,알파스캔 AOC U32V5 4K UHD 프리싱크 HDR 시력보호 무결점,"389,000","389,000","389,000","479,000","479,000","389,000","389,000","389,000","479,000","479,000","479,000","479,000","479,000","479,000","479,000"
20027165,알파스캔 AOC U34E2M 울트라와이드 WQHD 100 시력보호 무결점,"298,990","298,990","298,990","299,000","298,990","298,980","298,980","299,000","299,000","299,000","299,000","299,000","299,000","299,000","298,980"
20027441,알파스캔 AOC U34G3XM/EU 게이밍 144 울트라와이드 WQHD 프리싱크 HDR 무결점,"399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","396,890"
13799459,알파스캔 AOC U34P2C 울트라와이드 WQHD USB-C 75 프리싱크 높낮이 무결점,"709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000","709,000"
5562229,알파스캔 AOC i1601 USB C 시력보호 휴대용 무결점,"310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540","310,540"
79255307,알파스캔 애니웨어 16F50P IPS USB-C 포터블 HDR,"173,380","173,380","173,380","173,360","173,360","173,360","173,360","173,360","173,360","173,360","173,360","173,360","173,360","173,360","171,620"
76160042,알파스캔 애니웨어 16F50P IPS USB-C 포터블 HDR 무결점,"194,870","194,870","194,870","188,990","188,990","188,990","188,990","188,990","188,990","188,990","188,990","188,990","188,980","188,950","178,690"
34372973,알파스캔 애니웨어 16F90P IPS USB-C 포터블 HDR 무결점,"168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000","168,000"
91770488,알파스캔 애니웨어 16Q50P IPS USB-C 초경량 포터블,"238,000","238,000","238,000","238,000","238,000","238,000","238,000","238,000","238,000","238,000","238,000","238,000","239,000","239,000","239,000"
91770503,알파스캔 애니웨어 16Q50P IPS USB-C 초경량 포터블 무결점,"231,220","231,220","231,220","231,220","231,220","231,220","231,220","231,220","231,220","231,220","231,220","231,220","237,530","237,530","237,530"
15305483,알파스캔 에이건 AGON 254FG 360 지싱크 HDR 400 게이밍 무결점,"990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000"
12011540,알파스캔 에이건 AGON 273QG 나노 IPS QHD 지싱크 165 무결점,"729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000","729,000"
19206758,알파스캔 에이건 AGON 274QXM 미니LED QHD 170 HDR 1000 게이밍 무결점,"699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000","699,000"
