Id,Name,2026-09-01 13:53:58,2026-09-02 13:19:09,2026-09-03 13:11:27,2026-09-04 13:22:00,2026-09-05 13:12:29,2026-09-06 13:22:10,2026-09-07 13:21:49,2026-09-08 13:25:33,2026-09-09 13:24:32,2026-09-11 13:20:00,2026-09-13 13:18:48,2026-09-14 13:25:22,2026-09-15 13:25:23,2026-09-16 13:24:45,2026-09-17 13:27:49,2026-09-18 13:12:01,2026-09-19 13:09:51
48644957,MSI 모던시리즈 모던 15 H AI C1MG-U5 WIN11 64GB램,"_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000","_SSD 512GB_2,235,840|_SSD 1TB_2,283,840|SSD 2TB_2,447,040|SSD 4TB_2,660,000"
48645782,MSI 모던시리즈 모던 15 H AI C1MG-U7 32GB램,"_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000","_SSD 512GB_2,190,000|_SSD 1TB_2,390,000|SSD 2TB_2,590,000"
48645809,MSI 모던시리즈 모던 15 H AI C1MG-U7 64GB램,"_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,290,000|_SSD 1TB_3,490,000|SSD 2TB_3,590,000"
48645854,MSI 모던시리즈 모던 15 H AI C1MG-U7 WIN11,"_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000","_SSD 512GB_2,190,000|_SSD 1TB_2,290,000|SSD 2TB_2,490,000"
48645878,MSI 모던시리즈 모던 15 H AI C1MG-U7 WIN11 32GB램,"_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000","_SSD 512GB_2,390,000|_SSD 1TB_2,490,000|SSD 2TB_2,690,000|SSD 4TB_3,099,000"
48645893,MSI 모던시리즈 모던 15 H AI C1MG-U7 WIN11 64GB램,"_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000","_SSD 512GB_2,350,000|_SSD 1TB_2,490,000|SSD 2TB_3,590,000"
76789676,MSI 모던시리즈 모던 15 H AI C2HMG-U5,"_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,284,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,430","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,499,990|SSD 4TB_2,036,400"
77082107,MSI 모던시리즈 모던 15 H AI C2HMG-U5 16GB램,"_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000","_SSD 1TB_1,590,000|_SSD 512GB_1,390,000|SSD 2TB_1,790,000|SSD 4TB_2,000,000"
77082188,MSI 모던시리즈 모던 15 H AI C2HMG-U5 32GB램,"_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000","_SSD 512GB_1,780,000|_SSD 1TB_1,880,000|SSD 2TB_1,978,000|SSD 4TB_2,405,000"
77082266,MSI 모던시리즈 모던 15 H AI C2HMG-U5 64GB램,"SSD 512GB_2,300,000|_SSD 1TB_2,500,000|_SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,597,880|SSD 4TB_4,229,000"
77082083,MSI 모던시리즈 모던 15 H AI C2HMG-U5 WIN11,"_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,590,000|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000","_SSD 512GB_1,190,000|_SSD 1TB_1,390,000|SSD 2TB_1,455,900|SSD 4TB_2,000,000"
77082131,MSI 모던시리즈 모던 15 H AI C2HMG-U5 WIN11 16GB램,"_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,790,000|SSD 4TB_2,288,000","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,288,000","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400","_SSD 512GB_1,390,000|_SSD 1TB_1,505,900|SSD 2TB_1,635,900|SSD 4TB_2,211,400"
77082227,MSI 모던시리즈 모던 15 H AI C2HMG-U5 WIN11 32GB램,"_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_2,058,000|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000","_SSD 512GB_1,705,900|_SSD 1TB_1,825,900|SSD 2TB_1,955,900|SSD 4TB_2,353,000"
77082293,MSI 모던시리즈 모던 15 H AI C2HMG-U5 WIN11 64GB램,"_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000","_SSD 512GB_2,300,000|_SSD 1TB_2,500,000|SSD 2TB_2,275,000|SSD 4TB_4,250,000"
