productId,productName,productPrice
10901664,마이크로닉스 Classic II 650W 80PLUS Bronze 230V EU HDB PINK,"52,200"
productId,productName,productPrice
1928750,마이크로닉스 Classic II 600W +12V Single Rail 85+,"53,500"
1928673,마이크로닉스 Classic II 500W +12V Single Rail 85+,"44,600"
10174200,잘만 MegaMax 600W 80PLUS STANDARD,"46,400"
4027451,FSP HYPER K 500W 80PLUS Standard 230V EU,"42,500"
8802512,ABKO SUITMASTER SETTLER 600W 80PLUS Standard 230V EU,"54,000"
1966330,마이크로닉스 Classic II 700W +12V Single Rail 85+,"67,200"
10174137,잘만 MegaMax 500W 80PLUS STANDARD,"41,500"
9326622,마이크로닉스 Classic II 750W 80PLUS Bronze 230V EU HDB,"77,500"
6216861,잘만 EcoMax 500W 83+,"30,000"
9363735,쿨러마스터 MWE 600 WHITE 230V V2,"51,400"
5158596,FSP HYPER K 700W 80PLUS Standard 230V EU,"72,300"
4027461,FSP HYPER K 600W 80PLUS Standard 230V EU,"53,600"
6100302,Antec EAG PRO 750W 80PLUS GOLD 모듈러,"111,000"
8431077,마이크로닉스 Classic II 800W 80PLUS 230V EU,"82,300"
8558654,FSP HYDRO PRO 700W 80PLUS Bronze 230V EU,"78,000"
11227005,마이크로닉스 Classic II 700W 80PLUS 230V EU 화이트,"72,200"
10448835,시소닉 FOCUS GOLD GM-850 Modular,"145,000"
11247363,시소닉 A12 STANDARD 230V EU SSR-600RA LLC,"57,000"
9515835,시소닉 FOCUS GOLD GX-650 Full Modular,"129,000"
11247423,시소닉 A12 STANDARD 230V EU SSR-500RA LLC,"49,800"
9515841,시소닉 FOCUS GOLD GX-750 Full Modular,"146,000"
11242917,시소닉 A12 STANDARD 230V EU SSR-700RA LLC,"71,500"
11481840,NZXT C850 80Plus Gold Full Modular,"158,000"
9564369,시소닉 FOCUS GOLD GX-1000 Full Modular,"221,000"
9747732,FSP HYDRO G PRO 850W 80PLUS Gold Full Modular,"149,000"
8107426,EVGA 600 W2 80PLUS Standard 230V EU,"48,800"
6216877,잘만 EcoMax 600W 83+,"37,900"
10883628,시소닉 PRIME TITANIUM TX-1000 Full Modular,"436,800"
7017391,COOLMAX TAURUS 600W 80Plus Bronze 230V EU,"55,600"
9821508,마이크로닉스 Classic II SE 600W 80PLUS 230V EU,"54,500"
8395035,시소닉 S12III Bronze SSR-650GB3 Single Rail,"71,700"
9326514,마이크로닉스 Classic II 650W 80PLUS Bronze 230V EU HDB,"68,700"
10417905,Enermax MAXPRO II EMP500AGT-C 80Plus Standard 230V EU,"43,160"
9910572,잘만 GigaMax 750W 80PLUS Bronze 230V EU,"67,000"
4712037,COOLMAX FOCUS 500W 80Plus 230V EU,"38,000"
10418043,Enermax MAXPRO II EMP700AGT-C 80Plus Standard 230V EU,"64,800"
8802434,ABKO SUITMASTER SETTLER 500W 80PLUS Standard 230V EU,"43,500"
7110289,CORSAIR SF750 80 PLUS Platinum,"214,000"
9821445,마이크로닉스 Classic II SE 500W 80PLUS 230V EU,"44,500"
9910554,잘만 GigaMax 650W 80PLUS Bronze 230V EU,"57,000"
8804528,맥스엘리트 MAXWELL GAMING PRO 500W 80PLUS STANDARD 플랫,"38,500"
6298255,ABKO SUITMASTER Mighty 500W 80PLUS Standard 230V EU,"43,500"
9821547,마이크로닉스 Classic II SE 700W 80PLUS 230V EU,"67,500"
3762610,아이구주 ELPIS SP-600EL,"37,960"
5655273,아이구주 ELPIS SP-700GX 80PLUS Standard 230V EU,"53,040"
10831719,마이크로닉스 ASTRO GD 750W 80PLUS GOLD 풀모듈러 FDB,"113,000"
6255477,ABKO SUITMASTER Mighty 600W 80PLUS Standard 230V EU,"53,500"
6426892,마이크로닉스 Compact SFX 400W 80Plus Bronze,"59,000"
10759575,마이크로닉스 Compact SFX 700W 80PLUS GOLD,"168,700"
3762603,아이구주 ELPIS SP-500EL,"30,050"
8394891,시소닉 S12III Bronze SSR-550GB3 Single Rail,"63,000"
11650160,맥스엘리트 MAXWELL GAMING PRO 700W 80PLUS STANDARD 플랫,"55,500"
6828757,Antec EAG PRO 750W WHITE 80PLUS GOLD 모듈러,"113,000"
5973034,EVGA 750 GQ 80PLUS GOLD,"105,000"
9747681,FSP HYDRO G PRO 750W 80PLUS Gold Full Modular,"129,000"
5540255,마이크로닉스 Cyclone III 400W After Cooling,"34,500"
9782097,시소닉 FOCUS GOLD GM-750 Modular,"120,400"
9515844,시소닉 FOCUS GOLD GX-850 Full Modular,"166,000"
4192202,SuperFlower SF-650F14MT WHITE LEADEX SILVER,"83,900"
6407565,Antec VP500P PLUS 80PLUS Standard 230V EU,"44,000"
2935745,AONE MICRO 500P KC,"21,800"
10466985,SuperFlower SF-1000F14MP LEADEX PLATINUM SE BLACK,"193,700"
8908694,잘만 WATTGIGA K 550W 80PLUS BRONZE 230V EU,"38,540"
10359873,시소닉 CORE GOLD GX-650 Full Modular,"102,000"
6255497,ABKO SUITMASTER Mighty 700W 80PLUS Standard 230V EU,"67,000"
3182484,잘만 ZM1000-EBT 80PLUS GOLD,"159,000"
7020658,스카이디지탈 파워스테이션5 PS5-500EV 80PLUS Standard,"37,600"
10418007,Enermax MAXPRO II EMP600AGT-C 80Plus Standard 230V EU,"52,000"
3071195,마이크로닉스 Performance II HV 1000W Bronze,"143,000"
10373682,AONE STORM 500LF 83+,"31,960"
5840964,FSP HEXA 85+ 650W 80PLUS BRONZE 프리볼트,"71,000"
9498147,Enermax REVOLUTION D.F. ERF650AWT 80Plus Gold Full Modular,"113,000"
6461883,마이크로닉스 ASTRO Platinum 1200W 풀모듈러,"224,700"
9326265,마이크로닉스 Classic II 550W 80PLUS Bronze 230V EU HDB,"53,000"
6348827,Antec HCG Extreme 1000W 80PLUS GOLD 풀 모듈러,"217,000"
10506042,SuperFlower SF-850F14HG LEADEX III GOLD WHITE,"148,100"
6000334,시소닉 PRIME 1300 Platinum SSR-1300PD Full Modular,"411,000"
10920675,Antec SIGNATURE 1000W TITANIUM,"385,000"
10030737,Antec NeoECO ZEN 700W 80PLUS GOLD 프리볼트,"96,400"
9996435,시소닉 PRIME TITANIUM TX-850 Full Modular,"333,300"
4909686,잘만 ZM750-ARX 80PLUS PLATINUM,"155,000"
10174248,잘만 MegaMax 700W 80PLUS STANDARD,"56,640"
11226927,마이크로닉스 Classic II 600W 80PLUS 230V EU 화이트,"59,000"
7314190,시소닉 S12II Bronze SS-520GB Single Rail,"66,800"
7870804,ABKO SUITMASTER AWESOME 500W 80PLUS Silver 230V EU,"50,900"
2722722,EATON Ellipse ECO 1600 USB DIN (기본),"261,890"
9363774,쿨러마스터 MWE 650 WHITE 230V V2,"56,200"
9910503,잘만 GigaMax 550W 80PLUS Bronze 230V EU,"52,200"
5185637,CORSAIR HX850 80PLUS PLATINUM,"207,000"
10901664,마이크로닉스 Classic II 650W 80PLUS Bronze 230V EU HDB PINK,"68,700"
---,Power
Sat Jun 27 22:38:16 2020
productId,productName,productPrice
1928750,마이크로닉스 Classic II 600W +12V Single Rail 85+,"53,500"
1928673,마이크로닉스 Classic II 500W +12V Single Rail 85+,"44,600"
10174200,잘만 MegaMax 600W 80PLUS STANDARD,"46,400"
4027451,FSP HYPER K 500W 80PLUS Standard 230V EU,"42,500"
8802512,ABKO SUITMASTER SETTLER 600W 80PLUS Standard 230V EU,"54,000"
1966330,마이크로닉스 Classic II 700W +12V Single Rail 85+,"67,200"
10174137,잘만 MegaMax 500W 80PLUS STANDARD,"41,500"
9326622,마이크로닉스 Classic II 750W 80PLUS Bronze 230V EU HDB,"77,500"
6216861,잘만 EcoMax 500W 83+,"30,000"
9363735,쿨러마스터 MWE 600 WHITE 230V V2,"51,400"
5158596,FSP HYPER K 700W 80PLUS Standard 230V EU,"72,300"
4027461,FSP HYPER K 600W 80PLUS Standard 230V EU,"53,600"
6100302,Antec EAG PRO 750W 80PLUS GOLD 모듈러,"111,000"
8431077,마이크로닉스 Classic II 800W 80PLUS 230V EU,"82,300"
8558654,FSP HYDRO PRO 700W 80PLUS Bronze 230V EU,"78,000"
11227005,마이크로닉스 Classic II 700W 80PLUS 230V EU 화이트,"72,200"
10448835,시소닉 FOCUS GOLD GM-850 Modular,"145,000"
11247363,시소닉 A12 STANDARD 230V EU SSR-600RA LLC,"57,000"
9515835,시소닉 FOCUS GOLD GX-650 Full Modular,"129,000"
11247423,시소닉 A12 STANDARD 230V EU SSR-500RA LLC,"49,800"
9515841,시소닉 FOCUS GOLD GX-750 Full Modular,"146,000"
11242917,시소닉 A12 STANDARD 230V EU SSR-700RA LLC,"71,500"
11481840,NZXT C850 80Plus Gold Full Modular,"158,000"
9564369,시소닉 FOCUS GOLD GX-1000 Full Modular,"221,000"
9747732,FSP HYDRO G PRO 850W 80PLUS Gold Full Modular,"149,000"
8107426,EVGA 600 W2 80PLUS Standard 230V EU,"48,800"
6216877,잘만 EcoMax 600W 83+,"37,900"
10883628,시소닉 PRIME TITANIUM TX-1000 Full Modular,"436,800"
7017391,COOLMAX TAURUS 600W 80Plus Bronze 230V EU,"55,600"
9821508,마이크로닉스 Classic II SE 600W 80PLUS 230V EU,"54,500"
8395035,시소닉 S12III Bronze SSR-650GB3 Single Rail,"71,700"
9326514,마이크로닉스 Classic II 650W 80PLUS Bronze 230V EU HDB,"68,700"
10417905,Enermax MAXPRO II EMP500AGT-C 80Plus Standard 230V EU,"43,160"
9910572,잘만 GigaMax 750W 80PLUS Bronze 230V EU,"67,000"
4712037,COOLMAX FOCUS 500W 80Plus 230V EU,"38,000"
10418043,Enermax MAXPRO II EMP700AGT-C 80Plus Standard 230V EU,"64,800"
8802434,ABKO SUITMASTER SETTLER 500W 80PLUS Standard 230V EU,"43,500"
7110289,CORSAIR SF750 80 PLUS Platinum,"214,000"
9821445,마이크로닉스 Classic II SE 500W 80PLUS 230V EU,"44,500"
9910554,잘만 GigaMax 650W 80PLUS Bronze 230V EU,"57,000"
8804528,맥스엘리트 MAXWELL GAMING PRO 500W 80PLUS STANDARD 플랫,"38,500"
6298255,ABKO SUITMASTER Mighty 500W 80PLUS Standard 230V EU,"43,500"
9821547,마이크로닉스 Classic II SE 700W 80PLUS 230V EU,"67,500"
3762610,아이구주 ELPIS SP-600EL,"37,960"
5655273,아이구주 ELPIS SP-700GX 80PLUS Standard 230V EU,"53,040"
10831719,마이크로닉스 ASTRO GD 750W 80PLUS GOLD 풀모듈러 FDB,"113,000"
6255477,ABKO SUITMASTER Mighty 600W 80PLUS Standard 230V EU,"53,500"
6426892,마이크로닉스 Compact SFX 400W 80Plus Bronze,"59,000"
10759575,마이크로닉스 Compact SFX 700W 80PLUS GOLD,"168,700"
3762603,아이구주 ELPIS SP-500EL,"30,050"
8394891,시소닉 S12III Bronze SSR-550GB3 Single Rail,"63,000"
11650160,맥스엘리트 MAXWELL GAMING PRO 700W 80PLUS STANDARD 플랫,"55,500"
6828757,Antec EAG PRO 750W WHITE 80PLUS GOLD 모듈러,"113,000"
5973034,EVGA 750 GQ 80PLUS GOLD,"105,000"
9747681,FSP HYDRO G PRO 750W 80PLUS Gold Full Modular,"129,000"
5540255,마이크로닉스 Cyclone III 400W After Cooling,"34,500"
9782097,시소닉 FOCUS GOLD GM-750 Modular,"120,400"
9515844,시소닉 FOCUS GOLD GX-850 Full Modular,"166,000"
4192202,SuperFlower SF-650F14MT WHITE LEADEX SILVER,"83,900"
6407565,Antec VP500P PLUS 80PLUS Standard 230V EU,"44,000"
2935745,AONE MICRO 500P KC,"21,800"
10466985,SuperFlower SF-1000F14MP LEADEX PLATINUM SE BLACK,"193,700"
8908694,잘만 WATTGIGA K 550W 80PLUS BRONZE 230V EU,"38,540"
10359873,시소닉 CORE GOLD GX-650 Full Modular,"102,000"
6255497,ABKO SUITMASTER Mighty 700W 80PLUS Standard 230V EU,"67,000"
3182484,잘만 ZM1000-EBT 80PLUS GOLD,"159,000"
7020658,스카이디지탈 파워스테이션5 PS5-500EV 80PLUS Standard,"37,600"
10418007,Enermax MAXPRO II EMP600AGT-C 80Plus Standard 230V EU,"52,000"
3071195,마이크로닉스 Performance II HV 1000W Bronze,"143,000"
10373682,AONE STORM 500LF 83+,"31,960"
5840964,FSP HEXA 85+ 650W 80PLUS BRONZE 프리볼트,"71,000"
9498147,Enermax REVOLUTION D.F. ERF650AWT 80Plus Gold Full Modular,"113,000"
6461883,마이크로닉스 ASTRO Platinum 1200W 풀모듈러,"224,700"
9326265,마이크로닉스 Classic II 550W 80PLUS Bronze 230V EU HDB,"53,000"
6348827,Antec HCG Extreme 1000W 80PLUS GOLD 풀 모듈러,"217,000"
10506042,SuperFlower SF-850F14HG LEADEX III GOLD WHITE,"148,100"
6000334,시소닉 PRIME 1300 Platinum SSR-1300PD Full Modular,"411,000"
10920675,Antec SIGNATURE 1000W TITANIUM,"385,000"
10030737,Antec NeoECO ZEN 700W 80PLUS GOLD 프리볼트,"96,400"
9996435,시소닉 PRIME TITANIUM TX-850 Full Modular,"333,300"
4909686,잘만 ZM750-ARX 80PLUS PLATINUM,"155,000"
10174248,잘만 MegaMax 700W 80PLUS STANDARD,"56,640"
11226927,마이크로닉스 Classic II 600W 80PLUS 230V EU 화이트,"59,000"
7314190,시소닉 S12II Bronze SS-520GB Single Rail,"66,800"
7870804,ABKO SUITMASTER AWESOME 500W 80PLUS Silver 230V EU,"50,900"
2722722,EATON Ellipse ECO 1600 USB DIN (기본),"261,890"
9363774,쿨러마스터 MWE 650 WHITE 230V V2,"56,200"
9910503,잘만 GigaMax 550W 80PLUS Bronze 230V EU,"52,200"
5185637,CORSAIR HX850 80PLUS PLATINUM,"207,000"
10901664,마이크로닉스 Classic II 650W 80PLUS Bronze 230V EU HDB PINK,"68,700"
