Id,Name,2020-07-06 17:09:03,2020-07-06 17:25:29,2020-07-06 19:41:02,2020-07-07 09:19:23,2020-07-07 10:58:29,2020-07-07 11:48:31,2020-07-07 12:20:58,2020-07-08 08:51:06,2020-07-08 11:19:27,2020-07-08 12:09:38,2020-07-09 08:57:08,2020-07-10 09:03:10,2020-07-11 08:49:24,2020-07-11 09:17:15,2020-07-11 09:48:45,2020-07-11 10:20:03,2020-07-11 10:36:07,2020-07-11 12:18:09,2020-07-11 21:56:02,2020-07-12 09:36:12,2020-07-13 09:35:56,2020-07-14 09:35:18,2020-07-15 09:35:40,2020-07-16 09:35:30,2020-07-17 09:35:49,2020-07-18 09:35:43,2020-07-19 09:37:46,2020-07-20 09:36:56,2020-07-21 09:36:25,2020-07-22 09:36:14,2020-07-23 09:36:36,2020-07-24 09:37:12,2020-07-25 09:37:31,2020-07-26 09:38:43,2020-07-27 09:38:11,2020-07-28 09:37:45,2020-07-29 09:36:47,2020-07-30 09:38:05,2020-07-31 09:39:00,2020-08-01 09:39:33,2020-08-02 09:40:19,2020-08-03 09:39:36,2020-08-04 09:39:44,2020-08-05 09:39:47,2020-08-06 09:39:43,2020-08-07 09:40:52,2020-08-08 09:40:22,2020-08-09 09:42:07,2020-08-10 09:41:41,2020-08-11 09:41:13,2020-08-12 09:40:57,2020-08-13 09:41:08,2020-08-14 09:41:32,2020-08-15 09:41:25,2020-08-16 09:43:23,2020-08-17 09:42:49,2020-08-18 09:42:04,2020-08-19 09:42:34,2020-08-20 09:42:27,2020-08-21 09:43:09,2020-08-22 09:43:27,2020-08-23 09:44:59,2020-08-24 09:44:10,2020-08-25 09:44:01,2020-08-26 09:43:43,2020-08-27 09:44:18,2020-08-28 09:48:30,2020-08-29 09:29:10,2020-08-30 09:32:44,2020-08-31 09:24:50,2020-09-01 09:49:03,2020-09-02 09:44:23,2020-09-03 09:47:42,2020-09-04 09:48:32,2020-09-05 10:24:06
11044452,G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z NEO (32Gx2),"521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000",0,0,0,0,"521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","521,000","454,600","454,600","454,600","454,600","454,600","454,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11431116,G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z RGB (32Gx2),"467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","467,800","486,000","486,000","486,000","500,000","500,000","500,000","500,000","500,000","500,000",일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,일시품절,"471,000","471,000","471,000","471,000","471,000","471,000","433,300","433,300","433,300","433,300","433,300","433,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64GB(32Gx2)_6,770원/1GB_433,300 32GB(16Gx2)_7,509원/1GB_240,300 16GB(8Gx2)_8,869원/1GB_141,900 "
11431659,G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z ROYAL 골드 (32Gx2),"574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","574,000","535,500","535,500","535,500","535,500","535,500","535,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11431767,G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z ROYAL 실버 (32Gx2),"568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","568,800","530,600","530,600","530,600","530,600","530,600","530,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875970,G.SKILL DDR4 8G PC4-19200 CL15 AEGIS,"99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000",0,0,0,0,"99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060519,G.SKILL DDR4 8G PC4-19200 CL15 NT,"99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900",0,0,0,0,"99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900","99,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_12,488원/1GB_99,900 4GB_17,250원/1GB_69,000 "
4564167,G.SKILL DDR4 8G PC4-19200 CL15 RIPJAWS V VB,"108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000",0,0,0,0,"108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_13,500원/1GB_108,000 "
4564243,G.SKILL DDR4 8G PC4-19200 CL15 RIPJAWS V VR,"108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000",0,0,0,0,"108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","44,290","44,290","44,290","44,290","44,290","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_13,500원/1GB_108,000 "
4564636,G.SKILL DDR4 8G PC4-21300 CL15 RIPJAWS V VB,"47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700",0,0,0,0,"47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","47,700","42,500","42,500","42,500","42,500","42,500","42,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_5,313원/1GB_42,500 "
4564662,G.SKILL DDR4 8G PC4-21300 CL15 RIPJAWS V VR,"47,400","47,400","47,400","47,400","47,400","47,400","47,400","47,400","47,400","47,400","47,400","47,400","47,400",0,0,0,0,"47,400","47,400","47,400","47,400","47,400","48,880","48,880","48,880","48,880","48,880","48,880","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","48,000","50,000","47,000","47,000","47,000","47,000","47,000","47,000","42,300","42,300","42,300","42,300","42,300","42,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_5,125원/1GB_82,000 8GB_5,288원/1GB_42,300 "
4564686,G.SKILL DDR4 8G PC4-21300 CL15 RIPJAWS V VS,"48,590","48,590","48,590","48,880","48,880","48,880","48,880","48,880","48,880","48,880","48,880","48,880","48,880",0,0,0,0,"48,880","48,880","48,880","48,880","48,880","48,880","50,000","50,000","50,000","50,000","50,000","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","47,500","42,500","42,500","42,500","42,500","42,500","42,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_5,313원/1GB_42,500 "
6002268,G.SKILL DDR4 8G PC4-21300 CL19 AEGIS,"38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500",0,0,0,0,"38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","35,500","33,600","33,600","32,900","32,900","32,900","33,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_3,700원/1GB_59,200 8GB_3,963원/1GB_31,700 "
6002308,G.SKILL DDR4 8G PC4-21300 CL19 NT,"62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950",0,0,0,0,"62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","31,500","31,500","31,500","31,500","31,500","31,500","31,500","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950","62,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_7,869원/1GB_62,950 "
6419350,G.SKILL DDR4 8G PC4-22400 CL17 AEGIS,"65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000",0,0,0,0,"65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_8,125원/1GB_65,000 "
4569942,G.SKILL DDR4 8G PC4-24000 CL15 RIPJAWS V VRB (4Gx2),"125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000",0,0,0,0,"125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000","125,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053321,G.SKILL DDR4 8G PC4-24000 CL16 AEGIS,"41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200",0,0,0,0,"41,200","41,200","41,200","41,200","41,200","41,200","41,200","41,200","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300","38,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_4,125원/1GB_66,000 8GB_4,300원/1GB_34,400 "
9593730,G.SKILL DDR4 8G PC4-25600 CL16 AEGIS,"46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000",0,0,0,0,"46,000","46,000","46,000","46,000","46,000","46,000","46,000","46,000","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100","41,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_4,394원/1GB_70,300 8GB_4,538원/1GB_36,300 "
4904916,G.SKILL DDR4-2400 CL15 TRIDENT Z RGB 패키지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16GB(8Gx2)_---_일시품절 
3955229,G.SKILL DDR4-2666 CL15 RIPJAWS VR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_6,861원/1GB_54,890 "
3340831,G.SKILL DDR4-3000 CL15 RIPJAWS VR 패키지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_16,250원/1GB_260,000 "
7954927,G.SKILL 노트북 DDR4 16G PC4-21300 CL19 RIPJAWS,"79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800",0,0,0,0,"79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","69,900","73,000","71,300","71,300","71,300","71,300","71,300","71,300","71,300","71,300","71,300","71,300","71,300","71,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_4,536원/1GB_72,570 8GB_4,375원/1GB_35,000 "
10323606,G.SKILL 노트북 DDR4 16G PC4-25600 CL18 RIPJAWS,"97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760",0,0,0,0,"97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","97,760","93,600","93,600","93,600","93,600","93,600","93,600","93,600","94,000","93,600","93,600","93,600","93,600","93,600","93,600","93,600","93,600","93,600","93,600","93,600","93,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_6,875원/1GB_110,000 8GB_---_일시품절 "
7954723,G.SKILL 노트북 DDR4 4G PC4-19200 CL16 RIPJAWS,"40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670",0,0,0,0,"40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670","40,670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7954774,G.SKILL 노트북 DDR4 8G PC4-19200 CL16 RIPJAWS,"69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000",0,0,0,0,"69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_8,625원/1GB_69,000 4GB_10,168원/1GB_40,670 "
7954897,G.SKILL 노트북 DDR4 8G PC4-21300 CL19 RIPJAWS,"40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900",0,0,0,0,"40,900","40,900","40,900","40,900","40,900","40,900","40,900","40,900","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059460,GIGABYTE AORUS DDR4 16G PC4-25600 CL16 RGB (8Gx2) Non Demo kit,"175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000",0,0,0,0,"175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000","175,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_10,938원/1GB_175,000 "
6424607,GIGABYTE AORUS DDR4 16G PC4-25600 CL16 RGB (8Gx2) with Demo kit,"206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100",0,0,0,0,"206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100","206,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_12,881원/1GB_206,100 "
6494296,GIGABYTE AORUS DDR4 16G PC4-25600 CL16 RGB Memory (8Gx2) with Demo kit,"201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670",0,0,0,0,"201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","201,670","208,440","215,000","215,000","215,000","215,000","215,000","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100","273,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_17,069원/1GB_273,100 "
10162854,GIGABYTE AORUS DDR4 16G PC4-28800 CL18 RGB (8Gx2) Non Demo kit,"173,250","173,250","173,250","173,320","173,320","173,320","173,320","173,320","173,250","173,250","173,250","173,250","166,400",0,0,0,0,"166,400","166,400","166,400","173,150","165,000","162,800","161,740","161,690","165,000","165,000","165,000","165,000","165,000","173,250","173,250","173,250","173,250","173,250","163,800","163,800","163,800","163,800","163,800","163,800","163,800","163,800","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200","161,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_10,175원/1GB_162,800 "
10162722,GIGABYTE AORUS DDR4 16G PC4-28800 CL18 RGB (8Gx2) with Demo kit,"193,200","193,200","193,200","193,280","193,280","193,280","193,280","193,280","193,280","193,280","193,280","193,280","187,200",0,0,0,0,"187,200","187,200","187,200","187,200","190,840","190,840","190,840","190,840","182,460","182,440","182,350","182,260","180,590","181,280","182,270","182,270","182,270","182,270","182,270","182,270","182,270","182,280","182,280","182,280","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_11,563원/1GB_185,000 "
12160193,GIGABYTE AORUS DDR4-4400 CL19 RGB Memory 패키지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16GB(8Gx2)_---_가격비교예정 
11902879,GIGABYTE DDR4 64G PC4-25600 CL16 DESIGNARE (32Gx2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,"558,000","557,980","534,190","534,170","534,100","534,100","534,190","534,190","545,590","546,370","546,310","546,300","546,250","546,360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64GB(32Gx2)_8,431원/1GB_539,590 "
7076038,GLOWAY DDR4 16G PC4-21300 TYPE-A,"70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000",0,0,0,0,"70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","69,770","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","66,500","66,500","64,910","64,910","64,910","64,910","64,910","64,910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_4,031원/1GB_64,500 8GB_5,200원/1GB_41,600 "
7076107,GLOWAY DDR4 16G PC4-24000 TYPE-B (8Gx2),"103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100",0,0,0,0,"102,690","102,690","102,490","102,490","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","103,100","100,910","100,900","100,900","100,900","100,900","100,900","100,800","100,800","100,800","100,800","95,900","95,900","95,900","95,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_5,988원/1GB_95,800 "
6496296,GLOWAY DDR4 8G PC4-19200 TYPE-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,390","40,390","40,390","40,380","40,380","40,390","40,390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_5,048원/1GB_40,380 "
9396453,GLOWAY DDR4 8G PC4-21300 TYPE-A CL19,"40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000",0,0,0,0,"40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000",0,"40,000","40,000","40,000","40,000","39,960","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","40,000","39,500","39,500","39,500","39,500","37,000","37,000","37,000","37,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8GB_4,625원/1GB_37,000 "
6233439,GSMS 노트북 DDR3-1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4GB_18,113원/1GB_72,450 "
5285896,GeIL DDR4 16G PC4-17000 CL15 SUPER LUCE RGB Lite 블랙,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,0,0,0,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16GB_---_일시품절 
5283496,GeIL DDR4 16G PC4-17000 CL15 SUPER LUCE RGB Lite 화이트,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,0,0,0,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","220,880","220,880","220,880","220,880","220,880","220,880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_13,805원/1GB_220,880 "
5285910,GeIL DDR4 16G PC4-19200 CL16 SUPER LUCE RGB Lite 블랙,"98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800",0,0,0,0,"98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_6,156원/1GB_98,500 8GB_14,695원/1GB_117,560 "
5283504,GeIL DDR4 16G PC4-19200 CL16 SUPER LUCE RGB Lite 화이트,"98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800",0,0,0,0,"98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","98,800","95,680","95,680","95,680","95,680","95,680","95,680","95,680","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500","98,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB_6,156원/1GB_98,500 "
6115204,GeIL DDR4 16G PC4-19200 CL17 EVO SPEAR (8Gx2),"93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920",0,0,0,0,"93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,920","93,770","93,770","93,770","93,770","93,770","93,770","93,770","93,770","93,770","93,800","93,800","93,800","93,800","93,800","93,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
