Id,Name,2020-07-06 17:23:10,2020-07-06 19:38:44,2020-07-07 09:17:01,2020-07-07 10:56:10,2020-07-07 11:46:13,2020-07-07 12:18:40,2020-07-08 08:48:47,2020-07-08 11:16:27,2020-07-08 12:06:43,2020-07-09 08:54:12,2020-07-10 09:00:14,2020-07-10 16:54:38,2020-07-11 08:46:27,2020-07-11 09:16:14,2020-07-11 09:47:45,2020-07-11 10:18:31,2020-07-11 10:35:09,2020-07-11 12:15:09,2020-07-11 21:53:03,2020-07-12 09:33:14,2020-07-13 09:32:57,2020-07-14 09:32:20,2020-07-15 09:32:37,2020-07-16 09:32:30,2020-07-17 09:32:49,2020-07-18 09:32:37,2020-07-19 09:34:47,2020-07-20 09:33:56,2020-07-21 09:33:26,2020-07-22 09:33:16,2020-07-23 09:33:34,2020-07-24 09:34:13,2020-07-25 09:34:33,2020-07-26 09:35:42,2020-07-27 09:35:09,2020-07-28 09:34:45,2020-07-29 09:33:47,2020-07-30 09:35:06,2020-07-31 09:36:01
11086104,인텔 코어i9-9세대 9900 (커피레이크-R),0,0,0,0,0,0,0,"513,200","513,200","511,900","511,400","511,400","511,400","511,400","511,400","511,400","511,400","511,400","511,400","511,400","511,400","511,400","511,000","510,000","509,000","498,000","498,000","498,000","497,000","497,000","495,000","493,000","491,000","491,000","490,000","489,500","488,800","482,000","481,800"
6515580,인텔 코어i9-9세대 9900K (커피레이크-R),"572,200","572,200","572,200","572,200","572,200","572,200","571,700","571,700","571,700","571,700","571,400","568,000","567,900",0,0,0,0,"565,700","565,600","565,600","565,000","564,600","564,300","548,900","548,500","548,400","548,400","548,200","548,200","548,100","548,000","548,000","544,000","543,900","543,900","538,900","538,700","538,600","538,600"
7559767,인텔 코어i9-9세대 9900KF (커피레이크-R),"546,900","546,900","546,900","546,900","546,900","546,900","546,800","545,000","545,000","544,900","543,800","543,800","543,800",0,0,0,0,"543,800","543,800","543,800","543,800","543,700","538,210","536,500","536,000","536,000","536,000","536,000","535,900","533,900","534,000","533,600","533,300","533,300","533,200","532,600","529,200","523,500","519,000"
9794256,인텔 코어i9-9세대 9900KS (커피레이크-R),"1,553,630","1,553,630","1,552,630","1,552,630","1,552,630","1,552,630","1,552,630","1,552,630","1,552,630","1,552,630","1,550,600","1,549,590","1,548,590","1,547,580","1,547,580","1,547,580","1,547,580","1,547,580","1,547,580","1,547,580","1,547,580","1,544,550","1,541,520","1,541,510","1,542,470","1,542,420","1,542,390","1,542,280","1,542,180","1,542,140","1,542,120","1,542,110","1,542,100","1,542,090","1,542,010","1,541,950","1,541,940","1,541,900","1,546,990"
4148123,인텔 펜티엄 E6500 (울프데일),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,300",0,0,0,0,"2,270",0,0,"2,300"
4144083,인텔 펜티엄 E6700 (울프데일),0,0,0,0,0,0,0,0,0,0,"3,020","3,020","3,020",0,0,0,0,"3,020","3,020","3,020","3,020","3,020","3,020","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900"
2099732,인텔 펜티엄 G2030 (아이비브릿지),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112933,인텔 펜티엄 G3220 (하스웰),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113009,인텔 펜티엄 G3258 (하스웰),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113054,인텔 펜티엄 G3420 (하스웰),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493024,인텔 펜티엄 G4400 (스카이레이크),0,0,0,0,0,0,0,"70,000","70,000","70,000","70,000","70,000","70,000",0,0,0,0,"70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","69,500","69,500","69,500","69,500","69,500","70,000","70,000"
7466113,인텔 펜티엄 G4400 (스카이레이크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467193,인텔 펜티엄 G4500 (스카이레이크),0,0,0,0,0,0,0,"95,570","95,570","95,000","95,000","95,000","95,000",0,0,0,0,"95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000"
4827935,인텔 펜티엄 G4560 (카비레이크),"120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000",0,0,0,0,"120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000"
4827968,인텔 펜티엄 G4600 (카비레이크),"280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000",0,0,0,0,"280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000","280,000"
4504341,인텔 펜티엄 G620 (샌디브릿지),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,630","1,630","1,630","1,630","1,630","1,630",0,"1,630"
6057483,인텔 펜티엄 골드 G5400 (커피레이크),"64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,500","66,000","66,000","66,000","66,000",0,0,0,0,"66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000","66,000",0,0,"66,000"
6060229,인텔 펜티엄 골드 G5400 (커피레이크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,000","66,000",0
8799590,인텔 펜티엄 골드 G5420 (커피레이크-R),"64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000",0,0,0,0,"64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","65,000","65,000","65,000","65,000","64,620","64,620","64,620","64,620","64,620","64,620","64,620","64,530","65,000","65,000"
6035711,인텔 펜티엄 골드 G5500 (커피레이크),0,0,0,0,0,0,0,"178,890","178,890","178,890","178,890","178,890","178,890",0,0,0,0,"178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890","178,890"
6035613,인텔 펜티엄 골드 G5600 (커피레이크),0,0,0,0,0,0,0,"159,000","159,000","159,000","159,000","159,000","159,000",0,0,0,0,"159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000","159,000"
9709818,인텔 펜티엄 골드 G5620 (커피레이크-R),0,0,0,0,0,0,0,"115,000","115,000","115,000","114,230","113,600","112,970","112,340","112,140","112,140","112,140","112,130","111,930","111,710","110,450","109,400","108,980","107,930","112,780","112,680","112,670","112,660","112,540","112,440","112,410","112,400","112,360","112,350","112,310","115,000","115,000","115,000","115,000"
11405214,인텔 펜티엄 골드 G6400 (코멧레이크S),"76,270","76,210","76,210","76,210","76,210","76,210","76,210","76,210","76,210","77,900","77,900","77,500","77,500",0,0,0,0,"77,500","77,500","77,500","77,500","77,500","76,900","76,900","76,900","76,900","76,900","76,900","76,900","75,800","75,800","75,700","75,700","75,700","75,700","75,700","75,700","75,700","75,700"
11480307,인텔 펜티엄 골드 G6400 (코멧레이크S),0,0,0,0,0,0,0,"76,210","76,210","77,900","77,900","77,500","77,500","77,500","77,500","77,500","77,500","77,500","77,500","77,500","77,500","77,500","76,900","76,900","76,900","76,900","76,900","76,900","76,900","75,800","75,800","75,700","75,700","75,700","75,700","75,700","75,700","75,700","75,700"
