Id,Name,2020-07-06 17:24:28,2020-07-06 19:40:00,2020-07-07 09:18:22,2020-07-07 10:57:28,2020-07-07 11:47:30,2020-07-07 12:19:57,2020-07-08 08:50:05,2020-07-08 11:18:13,2020-07-08 12:08:26,2020-07-09 08:55:56,2020-07-10 09:01:58,2020-07-11 08:48:12,2020-07-11 09:16:55,2020-07-11 09:48:26,2020-07-11 10:19:33,2020-07-11 10:35:48,2020-07-11 12:16:54,2020-07-11 21:54:49,2020-07-12 09:34:59,2020-07-13 09:34:42,2020-07-14 09:34:04,2020-07-15 09:34:25,2020-07-16 09:34:15,2020-07-17 09:34:34,2020-07-18 09:34:26,2020-07-19 09:36:32,2020-07-20 09:35:41,2020-07-21 09:35:11,2020-07-22 09:35:00,2020-07-23 09:35:20,2020-07-24 09:35:58,2020-07-25 09:36:17,2020-07-26 09:37:28,2020-07-27 09:36:56,2020-07-28 09:36:30,2020-07-29 09:35:32,2020-07-30 09:36:51,2020-07-31 09:37:46
11656259,ASUS PRIME B550M-A (Wi-Fi) 대원CTS,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정,"183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170","183,170"
11583200,ASUS PRIME B550M-A (Wi-Fi) 아이보라,"204,300","204,200","204,200","204,200","204,200","204,200","204,200","204,200","204,200","204,200","204,200","204,200","204,200","204,100","204,100","204,100","204,100","204,100","204,100","204,100","204,100","204,100","204,100","176,000","167,000","167,000","166,900","166,800","166,700","166,600","166,500","165,000","165,000","164,900","164,800","164,700","164,600","164,500"
11570618,ASUS PRIME B550M-A STCOM,"167,000","166,900","166,900","166,800","166,700","166,700","166,700","166,700","166,700","166,700","152,900","152,900","152,900","152,800","152,800","152,800","152,800","152,800","152,800","152,800","152,700","152,700","152,500","152,400","152,400","152,300","152,200","152,000","151,900","151,800","151,700","151,600","151,600","151,500","151,400","151,200","150,900","150,800"
11574458,ASUS PRIME B550M-A 대원CTS,0,0,0,0,0,0,0,"143,700","143,700","143,700","143,600","143,600","143,600","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,500","143,400","143,400","143,400","143,400","143,400","143,400","143,400","143,300","143,300","143,300","143,200","143,200"
11583173,ASUS PRIME B550M-A 아이보라,"148,100","148,000","148,000","148,000","148,000","148,000","148,000","148,000","148,000","148,000","147,800","147,460","146,840","146,830","146,830","146,830","146,630","146,620","146,420","145,570","145,360","147,500","147,500","147,400","146,800","146,800","146,700","146,600","146,500","146,400","146,300","142,800","142,800","142,700","142,600","142,500","142,400","142,300"
11656046,ASUS PRIME B550M-A/CSM STCOM,"195,600","195,500","195,500","195,400","195,400","195,400","195,400","195,400","195,400","195,400","162,800","162,800","162,800","162,700","162,700","162,700","162,700","162,700","162,700","162,700","162,700","162,700","162,500","162,400","160,000","159,900","159,800","159,700","159,600","159,500","159,400","159,300","159,300","159,200","159,100","159,000","158,900","158,800"
11583365,ASUS PRIME B550M-A/CSM 아이보라,0,0,"160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,160","160,920","157,000","157,000","157,000","157,000","157,000","157,000","157,000","157,000","153,920","153,920","153,920","155,690","155,690","155,690","155,690"
11570354,ASUS PRIME B550M-K STCOM,"148,600","148,500","148,500","148,400","148,400","148,400","148,400","148,400","148,400","148,400","145,800","145,800","145,800","145,700","145,700","145,700","145,700","145,700","145,700","145,700","145,700","145,700","145,600","145,500","144,000","144,000","143,900","143,800","143,700","143,600","143,500","143,400","143,400","143,300","143,200","143,000","142,900","142,800"
11574545,ASUS PRIME B550M-K 대원CTS,0,0,0,0,0,0,0,"139,400","139,400","139,400","139,300","139,300","139,300","139,200","139,200","139,200","139,200","139,200","139,200","139,200","139,200","139,200","139,200","139,000","139,000","139,000","138,900","138,800","138,700","138,600","138,600","138,600","138,600","138,500","138,000","138,000","137,900","137,800"
11583095,ASUS PRIME B550M-K 아이보라,"140,600","140,500","140,500","140,500","140,500","140,500","140,500","140,500","140,500","140,500","140,300","140,300","140,300","140,200","140,200","140,200","140,200","140,200","140,200","140,200","140,200","140,200","140,200","139,500","138,600","138,600","138,500","138,400","138,300","138,200","138,100","136,000","136,000","135,900","135,800","135,700","135,600","135,500"
